ENERGY,TIME,RA,DEC
100.0,273585851.7279463,180.25952,0.5793314
100.0,273587377.573224,180.4848,0.30360055
113.45998,273591773.9381815,179.48845,-0.3511066
100.0,273590892.69491607,179.73956,-0.49344993
100.0,273590656.55540884,179.86171,0.33414456
122.91106,273591692.68696165,180.47334,-0.2132069
100.0,273589126.99011606,180.20918,0.210275
100.0,273590414.81542623,179.75116,-0.1024897
100.0,273590275.2193999,180.24176,0.5666791
101.73123,273590229.16390705,179.59097,0.10357448
100.0,273583709.7621144,180.05246,-0.2004324
100.0,273592234.427375,180.98232,0.4245549
100.652084,273585533.4839277,180.51595,-0.36431274
107.45219,273588614.0684438,179.84468,-0.14431359
100.0,273589594.66639286,179.69727,0.2206806
100.0,273584276.14441013,179.97066,-0.49779877
100.0,273590964.7393896,180.77318,0.5177819
100.0,273591354.59531224,178.75768,-0.09342158
100.0,273586902.3451654,180.65465,0.40793106
100.0,273586834.0505162,179.10915,-0.013356601
100.0,273587997.616027,179.24657,-0.57868433
100.0,273587168.95941705,180.26663,0.38018236
100.0,273590419.58014774,179.79865,-0.6303862
100.0,273585543.61314714,178.84743,0.23493433
100.0,273585650.5475043,180.04822,-0.93287903
100.0,273586969.9545827,179.6466,0.5851143
100.0,273585446.1821096,179.39557,0.3826678
100.0,273587151.0106942,180.27483,-0.5720646
100.0,273584004.6366265,180.42326,-0.45871156
100.0,273588305.48629415,179.85287,0.3743356
100.0,273588034.2305336,180.6588,0.3239813
100.0,273586739.0969235,179.36598,0.6096752
100.0,273584980.8495087,179.35304,0.9047221
100.0,273590301.4588176,179.79437,0.38002947
100.0,273587261.69018245,180.52422,-0.4604637
100.0,273587949.5018766,179.51479,-0.23643139
100.0,273588156.2989575,181.56042,-1.0936882
101.13858,273585933.2778166,179.82568,0.33912078
100.0,273591966.046036,179.48402,0.76168466
100.0,273591398.6033067,180.36609,0.4392378
108.81956,273588819.0179539,180.55556,-0.58261645
100.0,273589696.9838786,179.32906,0.9104811
100.0,273587096.16373694,180.27052,-0.071419664
100.00832,273588934.0185382,180.19681,-1.157476
100.0,273588348.6404518,179.28401,0.11588866
100.0,273589598.16974366,179.71,0.09032974
105.34317,273589199.5363922,180.2505,-0.43340555
105.18335,273586496.28253216,180.25789,-0.113062374
100.0,273587058.1038413,180.15324,-0.01669609
100.0,273584937.51956487,180.09546,-0.038886145
100.0,273591079.60183877,180.3635,0.8915097
100.0,273587307.5071055,179.95871,-0.67445457
100.0,273587210.85553694,180.1953,0.737323
100.0,273584543.77528954,180.2374,0.11793389
100.0,273592219.5616386,180.64792,-0.4332552
100.94138,273587276.55281645,180.40338,0.009393597
137.09659,273591227.8505404,179.4812,-0.5458409
100.0,273591127.5472524,179.2473,0.41471937
100.0,273588784.65503687,179.43958,0.57639265
100.0,273583945.54371524,178.45627,0.195315
108.91961,273587379.21546435,180.59444,0.14385442
100.0,273590411.65892816,180.42361,1.1247985
100.0,273586072.10272425,180.62169,0.72704613
100.0,273585112.77691233,179.9534,0.50934863
100.0,273591678.1661186,180.2204,0.41501135
100.0,273589357.6557996,180.20157,0.32382962
100.0,273588154.1841091,179.61874,0.30337423
31385.299,273588152.8217019,179.39769,0.4300022
100.0,273583896.78680307,178.93411,0.014588997
100.0,273591174.7430968,178.79823,-0.49803483
100.0,273589962.8807816,180.0966,0.31797165
100.75701,273588689.4467506,179.87384,0.028885059
100.0,273583389.22637016,179.55812,-0.729642
100.0,273590759.55993575,180.04694,-0.826687
119.85305,273588926.2543862,180.38924,-0.5848396
100.0,273588651.99723095,179.90999,-0.3041231
100.0,273586304.5956438,179.83792,0.23060627
100.0,273591693.61280346,179.6398,-0.7961843
112.10355,273585318.85123795,180.42036,0.5266059
100.0,273592104.4004836,179.93779,0.6518279
106.23213,273583946.5369385,179.38718,-0.38471842
114.501526,273585954.14503396,180.1094,-1.0562162
100.0,273589294.016607,179.69649,0.94165593
100.0,273583564.64918643,180.4675,-0.83579624
100.0,273589168.423995,180.2499,-0.36340857
100.0,273585069.29478246,180.3359,-0.122345634
100.0,273584955.10018647,180.02875,-0.7554316
128.35864,273585729.6055107,180.12831,0.10807416
109.85606,273584459.72622573,180.75433,-0.40099016
100.0,273586214.51261127,178.97029,0.5378035
100.0,273584431.2405322,179.6847,0.31395435
100.0,273586742.5555072,179.36543,-0.31531587
100.0,273584982.9641567,179.79562,-0.41649127
100.0,273590199.0412814,180.70091,0.7968966
100.0,273591776.04731137,179.42172,0.73163474
100.0,273588710.56367195,180.26694,0.15280147
122.24957,273587256.15837073,179.94534,0.5297891
100.0,273587533.24188364,179.79408,-0.6420806
100.0,273587677.7232474,179.60622,0.08188856
100.0,273590166.81622607,179.83559,-0.25326514
100.0,273586288.3189279,180.09126,0.7040777
102.06359,273590004.0931223,179.64296,0.25844082
100.0,273591695.7858315,179.94754,-0.08893425
100.0,273589065.58672935,179.09866,-0.06374477
100.0,273589297.9218654,179.64552,-0.1156588
100.0,273585937.0327752,180.09348,0.27503353
100.0,273589840.28500515,179.52832,-0.67246515
100.0,273585077.26463723,179.7829,-0.2192134
100.0,273583831.6964043,180.19598,-0.30795315
100.0,273585403.2332915,180.11429,-0.6533144
36900.203,273584069.2486342,179.84766,0.025538353
100.0,273587009.58259356,179.88454,-0.19213606
100.0,273589138.2254404,179.96896,-0.22719851
100.0,273589028.17512745,180.29869,-0.079386145
100.0,273588481.5214361,180.4821,0.40342122
100.0,273589136.3135912,179.5463,0.0067041526
143.09784,273583874.8439642,178.9637,0.018771905
100.0,273589899.33658224,180.01546,0.2094999
100.0,273586352.1425011,180.07013,-0.41427055
100.0,273586392.5240492,180.3425,0.9792426
100.0,273587650.88384426,179.91902,-0.10696935
100.0,273590233.72049797,180.83022,-0.5545063
100.0,273589908.4640634,179.80972,-0.19249748
100.0,273586626.06068367,180.22923,-0.59887236
100.0,273589849.82310355,180.07182,0.12209299
100.0,273585877.6834822,179.68909,0.47158557
100.0,273592248.6211298,179.40521,0.061384883
143.29309,273585283.9132908,179.84612,-0.29641336
100.0,273586752.8114661,179.95369,-0.30631334
100.0,273587347.5753041,179.69266,0.54814965
100.0,273590929.916235,180.42302,0.15935728
102.62847,273590532.328185,179.786,0.92214715
100.0,273589755.61529005,179.58257,-0.14337333
100.0,273587519.3057533,179.67976,0.4468963
105.30964,273585745.0246271,179.38435,0.29231223
100.0,273586268.8153387,180.87927,0.06471806
100.61362,273588640.0824211,180.545,-0.6762811
100.0,273591689.06146854,180.29735,0.612442
102.28356,273589787.9591062,180.05084,0.71932167
100.0,273591830.50606257,180.63033,-0.9588479
100.0,273591600.16510427,180.00307,0.2517888
100.0,273587272.2379388,180.58536,-0.068732366
100.0,273584666.7776247,179.82025,-0.38280138
130.86205,273587377.5447276,180.21663,0.3029218
100.0,273585165.2285136,179.88696,-0.02873436
100.0,273589592.51775646,180.02551,-0.3128195
100.0,273589179.878792,179.857,0.08314868
100.0,273588369.3813969,179.7015,-0.459547
100.0,273588726.1446863,180.0435,-0.80283004
100.0,273588688.7069733,180.10567,-0.013884536
100.0,273592013.74249727,180.38235,-1.3224883
100.0,273583799.8081921,179.12617,0.20958504
100.0,273588862.10226756,180.02907,-0.018720817
100.0,273592188.557162,179.28206,0.49998564
100.0,273584209.3531697,180.90726,-0.01270452
100.0,273590469.5597688,180.28935,-0.27977479
100.0,273589750.3555445,180.10628,-0.20812131
100.0,273590707.24848825,180.69998,0.25931105
100.0,273585577.377295,179.7633,0.47043028
100.0,273588613.5357856,179.51741,-1.355288
100.0,273590896.697085,180.58664,0.31684285
150.40079,273584715.4402694,180.30943,0.20272951
100.0,273590454.72849077,179.52892,-0.060454328
100.0,273588238.1479303,180.14503,0.06535931
100.0,273589757.33525574,179.27502,0.12751396
100.0,273590856.0506197,179.88974,0.5247801
100.0,273588512.6479171,179.33727,-0.009197341
100.0,273586418.43756604,180.00357,0.4585112
112.77589,273590413.3772413,179.5523,-1.2431021
100.0,273590563.1630057,180.4208,0.60268176
108.49238,273583956.7454719,179.96373,0.55910987
100.0,273591184.58654505,180.45634,-0.11463531
100.0,273588528.9667514,179.98265,-0.03353717
120.09176,273591145.2945707,180.15602,0.3516025
100.0,273590735.00492376,180.14062,-0.44632974
100.0,273587904.9640655,180.31819,0.77486545
100.0,273587062.54979444,179.8205,-0.49152955
100.0,273588988.07697105,179.83017,0.41100824
100.0,273586768.00447345,180.37375,0.39684126
100.0,273592025.832976,180.23238,-0.83382565
100.0,273589142.36675185,179.39658,-0.061364993
100.0,273592019.5728447,180.50038,0.30094808
100.0,273591030.8448376,180.09422,-0.8032527
100.0,273586936.9932516,179.32469,0.6086714
100.0,273588547.96527445,180.11942,-0.44852558
100.0,273590199.7861787,179.03043,-0.07805005
136.37871,273590113.1995735,179.39029,0.250057
100.0,273587381.2851936,180.36607,-0.6801021
100.0,273584607.3477513,180.60666,-0.16718216
100.0,273591037.408493,180.93697,-0.36275813
100.0,273587564.04434943,179.65158,0.10079901
100.0,273590843.2649749,179.8182,-0.55189735
100.0,273590648.2717382,180.17896,0.51241815
100.0,273589966.0370415,180.27429,0.24875636
129.74928,273587352.03540975,180.14177,0.094813116
110.75013,273585936.566245,180.05635,0.13946249
100.0,273588425.3313921,180.76007,-0.36654466
100.0,273587461.8065276,180.42839,0.3616351
100.0,273588291.56365126,179.92314,0.21352722
100.0,273586981.04648185,179.93925,0.78424126
100.0,273588389.47897875,179.01309,-0.53367084
100.0,273584337.5196128,180.41284,0.1533699
100.0,273591352.82901096,180.90775,0.07284896
100.0,273584675.8044692,179.26367,-0.44846213
100.0,273591338.0918926,179.80428,-0.11267128
100.0,273592118.0841565,179.72462,-0.2834354
100.0,273587933.6021982,179.48422,-0.16643134
100.0,273588851.8435155,180.44444,-0.0825743
103.440765,273584091.67807996,180.38794,0.53380543
100.0,273589629.32418996,180.06924,0.26512623
100.0,273592015.82572013,179.10522,-0.43381062
100.0,273591402.55723983,179.12633,0.5098096
100.0,273591254.9635066,180.446,-0.21028674
100.0,273587754.7803131,179.5791,-0.53092253
100.0,273590790.6510587,180.4669,-0.42361388
100.0,273587017.03997785,180.12871,0.11938156
100.0,273588409.5150152,179.52966,-0.35864693
100.0,273587691.38076174,181.01112,-0.43444762
100.0,273585140.67523384,180.01091,-0.17276806
100.0,273585461.7152483,180.12126,-0.28657416
100.0,273590335.7510971,180.05629,0.021218648
100.0,273586902.446073,180.27371,0.15882169
100.0,273588382.53234214,180.34795,0.094895504
100.0,273585830.0109329,180.10706,-0.028818147
100.0,273590829.3865596,181.45761,0.41159108
100.0,273587696.04817265,180.28241,-0.3920906
100.0,273585605.9344537,180.28082,-0.10391783
100.0,273591997.7206321,179.48152,-0.32306325
100.0,273591482.8582543,179.10051,-1.5660131
100.0,273589591.8377806,179.54243,0.25389293
100.0,273589420.19995326,180.2126,-0.21265958
133.65544,273586832.3052131,180.41428,-1.2321913
100.0,273592201.7096466,179.89763,-0.1303669
100.0,273584226.3489893,180.24515,-0.14267156
100.0,273586512.60710853,179.75652,0.6111766
100.0,273590056.12122715,180.1182,0.5206865
100.0,273590154.13679737,180.01973,0.62456036
100.0,273590123.81719434,180.80179,0.7374708
100.0,273589613.4502528,179.85039,-0.4304286
100.0,273591168.63126963,179.35426,-0.5228439
100.0,273588905.18281674,179.97568,0.26648378
100.0,273587378.1264995,179.13203,-0.22252627
100.0,273587123.8318943,179.63943,-0.025838248
100.0,273587400.57367915,180.17386,-0.6945786
100.0,273591904.63427466,179.81729,0.27134663
100.0,273588280.7199609,179.48813,-0.1336682
100.0,273587538.5603069,180.23111,0.1929761
100.0,273591663.8249177,180.32336,0.5352349
100.0,273588860.32710874,180.05086,0.4174608
100.0,273591711.7141373,179.9159,-0.37027976
100.0,273589318.996095,179.43336,0.529427
100.0,273586118.14114815,179.35011,0.1790652
101.965805,273585124.42070436,180.43848,-0.26673305
100.0,273591087.39170367,180.17845,-0.6867818
100.0,273591674.1059471,179.38591,-0.6456716
100.0,273585112.6855189,179.58777,-0.962911
100.0,273589050.2462924,180.11008,0.7457806
100.0,273588248.59952533,180.32677,-0.18640152
100.0,273587591.8389381,180.34013,-0.79238904
100.0,273592136.8458225,180.43933,-0.06977033
100.0,273589119.3777,180.17316,0.32873628
100.0,273590699.389913,180.17262,-0.00025277317
100.0,273588707.3581435,180.20872,-0.4794467
100.0,273592177.6983821,180.05971,0.14753534
