time,energy,grb_name,redshift,trigger_time,t90,fluence,peak_flux
1665321431.2010145,0.12146911317902592,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321528.9530168,0.5467731478108412,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321460.0366037,1.531984730496522,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321463.626372,0.4071768803041919,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321445.63546,0.4867123447407222,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321436.4845679,0.12607073914612363,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321444.3409934,0.4190398544672822,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321475.9826193,0.16519393970720941,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321425.5400963,28.086318744629722,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321441.9323587,0.13566285378305998,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321443.1806037,0.12281090114051714,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321547.7684393,0.22876363792632928,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321442.7452774,0.15901994810813602,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321419.7096038,2.9747495232588728,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321427.3663273,0.37179279887568367,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321551.2639544,0.13909058168591673,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321423.7890694,0.1018460372935368,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321421.6601481,0.134465927588443,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321449.8877487,0.1153554366751304,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321428.0281317,0.22893712793160736,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321461.6643934,0.12513021367840657,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321471.979261,0.16822778983042144,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321526.1198184,0.32947815232506494,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321470.4223676,0.18556618256134536,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321443.07031,3.1557599656339277,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321450.8426273,0.14542116763734075,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321428.1620739,0.14662526559495453,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321429.3995194,0.12800488141547553,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321420.9366455,0.11903994175760142,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321444.6701953,0.23346637484064928,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321444.5921984,0.1135853886789162,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321466.3077817,0.11445506148933622,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321437.714297,0.2707702795577392,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321424.1589909,0.17250228378252244,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321531.7725666,0.21910609447493656,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321575.225139,0.14468972372037167,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321532.9286442,0.9763359176426333,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321495.159626,0.1626062586935495,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321466.6519876,0.10089443139030728,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321454.6428204,1.4696583024755827,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321537.5541937,0.16147862270171232,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321571.2909434,0.30626606546528373,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321506.785216,0.17576527273699627,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321461.1520984,0.18743907600477605,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321560.880112,0.11852338398626346,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321426.6671538,16.783210955499037,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321500.1632524,0.42873781291027346,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321503.5222785,0.41334050574275605,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321421.8170226,0.4349735197622705,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321630.9778028,1.0898043771367996,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321448.120895,0.119771041184071,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321448.4450583,0.23228653344952838,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321447.1296542,0.23784105346360296,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321436.104135,0.15026212176718604,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321455.3507519,0.11338802025905668,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321618.5748303,0.11544779347987455,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321437.2186353,0.13775664617229874,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321446.449781,1.140470267223142,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321429.4365573,0.12429754894009366,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321521.4812787,1.002233014542794,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321429.647174,0.22909599707225692,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321507.1261158,0.12545090953429439,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321477.6489742,0.12058653244306623,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321492.4578881,0.1529452333440744,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321446.3847525,0.26239467622222756,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321424.7288232,1.137154162575421,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321534.8421814,0.1887719515675778,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321490.0210402,0.2541375018539501,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321433.2938712,0.26369740198211317,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321431.8674579,0.13778796985014094,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321474.4853938,0.41282174374063607,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321535.4940202,0.1390690810090739,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321472.8498888,0.10576678210733806,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321493.447434,0.3585531694211453,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321432.849463,0.16904528327976961,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321457.0953515,0.10177750301031299,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321447.9868448,0.15996651554648042,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321442.4459212,0.12543693545817486,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321439.3886776,0.1372311939348441,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321447.7404046,0.6752063457963835,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321488.867914,2.4858647553671585,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321545.3680754,0.47413118666827875,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321422.7333148,0.9046364161366731,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321429.0432358,0.10969661126109653,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321442.7543375,0.3714447643229071,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321438.3133872,0.10379291599305474,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321427.4639955,0.10925133590006096,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321426.2988505,0.1266026355471069,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321476.5124056,0.293833592667237,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321537.6783273,0.10048888382645432,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321446.355143,0.14749292991753696,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321659.5735855,0.10222051403394222,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321423.8006132,0.11021885691643894,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321490.9163992,0.12551619720668233,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321744.9204674,0.18616399788276988,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321433.2373202,0.27572792862074647,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321459.7383366,0.18692653014732172,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321470.437317,0.3887981512933539,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321464.5630822,3.27591492185935,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321467.2970226,0.26350688994613564,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321490.4420872,0.277928681970761,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321440.6269617,0.28448200127213186,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321545.9618258,0.34241800485958657,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321435.3339975,0.12126763901307869,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321472.3687193,0.15839881314387458,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321442.981847,0.1463660441936941,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321509.2491865,0.2222763743826351,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321504.021088,0.3401213739957982,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321431.7165532,0.1155961546850175,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321445.8721488,0.19489851582826082,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321423.6207561,1.2322698907610192,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321434.1074493,0.15722077375851864,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321446.2788599,0.6983942907202085,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321449.572306,0.7481863140443815,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321455.4116223,0.3409823533710523,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321454.1335437,0.3297298125451308,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321421.1127737,0.11428977338345157,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321442.3447535,0.12292121315309042,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321551.3212624,0.39001687764339554,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321422.4001055,14.04526104512176,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321459.7821925,0.12276006243169807,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321476.635434,0.8731746286905854,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321430.7920296,0.49121275772329814,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321423.5429018,0.8007574667311442,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321431.9128747,1.627242377401049,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321442.8086467,0.17585839436866127,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321425.8610156,0.26072946004448366,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321504.2665439,0.2474378044650968,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321452.0213766,0.1444368845832483,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321444.9365125,40.10657044308465,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321629.588889,1.6176537824450534,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321428.6567855,3.298019923245797,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321507.1338966,5.9684100710876455,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321550.6494179,0.3278934073817373,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321433.5655394,0.12082770552305702,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321419.9319046,0.1485941630694913,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321618.5301714,0.12219412239082812,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321472.638558,2.1050303203557905,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321465.2590342,9.998640637154343,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321596.0858629,0.23219231323085188,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321440.741617,0.1795223792719025,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321445.4712505,0.11184328257262038,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321433.8549464,0.17420165110884028,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321424.4211595,0.22815299593267327,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321444.9399612,0.3202416627456026,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321445.8526487,0.19006676799981376,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321468.555353,0.17822708240799648,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321452.9411454,0.43696795828160895,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321451.6663752,0.17673589130707865,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321499.9181795,0.17902427482241767,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321502.370332,0.17067478536532596,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321420.0454865,0.3182123165457342,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321437.7269754,0.13452172488123867,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321438.094114,0.22413205886657442,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321438.6745207,0.1143726986267023,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321471.016668,1.3663551203487208,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321558.9568925,0.4429487665104051,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321448.7214887,3.789615694635326,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321538.3614206,0.10120993150464799,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321525.892858,2.8209025054494905,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321419.7732186,0.10338654277123915,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321512.6049216,0.28916187813927524,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321428.9348774,0.10413558328144162,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321611.7823327,0.1970017578322291,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321507.9967093,0.16214522526347155,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321595.6059077,0.10609106712266972,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321516.738032,0.14498067324465,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321487.6155572,0.9154201888889016,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321502.1463387,0.10777009446606903,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321437.8930547,0.1859152136288904,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321441.567288,0.17089842252801565,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321424.3018315,0.46464923591587576,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321647.171649,0.7703357117862664,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321474.44773,0.1463747448748839,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321465.7612817,1.557775050872836,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321475.7703564,0.6094385018173347,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321696.977713,0.8433413960061871,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321481.4924464,0.10207002989418441,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321559.3622,0.9561681564241967,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321568.8526797,0.11329845741637659,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321447.7170029,10.135964414208829,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321475.1050804,0.1129323049757534,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321491.5485451,0.1745348553159123,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321470.0311391,0.13661869856587752,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321461.8104126,0.10496035654919544,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321430.6138914,0.727559183714948,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321481.448122,0.8223663597121335,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321438.6254988,0.7642689542731569,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321429.4473648,0.16215072812443299,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321520.8915863,0.30003250950680727,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321525.8602946,1.3804324271788655,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321556.34271,0.1734514585468578,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321453.0775883,0.5373693900896717,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321497.4551797,0.23279741608495108,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321450.0752306,0.20408715546564468,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321476.7049959,0.5256389371354873,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321533.0901341,0.15440557885622186,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321628.5359108,0.4588744360659324,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321422.2753778,0.8537428180732338,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321656.8850017,0.1441533643094035,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321535.563227,0.6937695614221574,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321422.0890336,0.12169048458924347,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321420.4432952,0.1643344053226947,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321441.1613486,0.7138845736219249,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321448.7997787,0.1320712942064433,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321419.5484047,0.1454755450538849,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321423.4301038,0.1526333917843089,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321433.7897732,0.13220566090167293,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321514.9812806,0.1315688356076906,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321445.208156,0.15862871245680282,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321429.016752,0.10774408833526639,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321523.900594,0.15286462382331684,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321461.9548602,0.15414939333272776,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321447.8572872,0.13060175274313066,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321454.8324668,0.2155564608819053,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321487.5524216,0.19348312335640475,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321455.0487127,0.10522784071799847,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321448.094136,0.17194245085661156,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321430.67919,0.2105644827928399,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321540.8421683,6.695076162272544,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321426.9043596,1.0355513502687541,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321513.1097157,0.1161525056303484,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321501.1528955,0.1979065142306368,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321435.6229951,0.13777508719817577,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321459.029429,0.22555074324617044,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321442.7080364,0.27781950476043504,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321420.2355244,0.14212265189654455,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321456.2668338,0.3471238166024893,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321502.3662329,0.22395249881155027,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321478.469434,0.17616012848588858,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321443.2662225,0.5774357285125843,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321548.8898423,0.18554028837853576,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321420.0616746,0.39241223396010433,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
