time,energy,grb_name,redshift,trigger_time,t90,fluence,peak_flux
1683800000.3473315,0.13060530356375394,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.648758,0.8807291247373108,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.2262425,0.14237919722716724,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800007.4518983,5.742382199002978,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.1025248,0.1412293349784872,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800008.1052194,0.19982626653232294,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800007.3415504,0.8105209262453519,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.4068763,0.36016154666709266,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.1664288,0.7033353964548155,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800004.4284673,2.0826107856793357,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.83038,0.2596837142650999,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.973572,0.16351150777554543,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800006.8884864,0.25381738128289977,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.2136307,0.5138387997248444,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.0332227,0.4416368639774117,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.9477856,0.42137746702202766,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.0504339,0.4730000666654592,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.4073915,0.45646077696721665,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.3719347,0.10770414510489493,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.2185087,0.1353158224193159,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800009.6320024,0.2342555154503229,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.3345473,0.12918339850658203,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800008.0663788,0.15897430668970242,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.9855342,0.17527076654009935,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.1604629,0.1546148389601066,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800004.6637974,0.10180396722111403,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.3974562,0.12807470844517407,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800004.1888213,0.10294315515989266,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800006.4470758,0.3663867464640803,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.5827844,2.143394088701515,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.0753496,0.1835459908249847,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800005.690996,0.1987385100682765,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800005.3299742,0.15871831700815098,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800019.2125344,0.11802899264130773,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800005.8734658,0.11559588136634683,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.5041006,0.37714613029872784,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800018.5910656,0.9935906252737038,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.961635,2.3427679538439565,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800007.7240107,0.21399085653370148,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.0368156,1.4556158155353065,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.105358,0.2045717976280518,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800006.428566,0.11078149645788755,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.4191494,0.268029678487369,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800006.1144695,0.3227297700832887,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.468127,0.16733143418386864,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800011.4853826,0.15613199370172165,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.3464863,0.17937039309431413,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.1134396,0.2612665056556654,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.0272129,0.22968109501683542,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.844474,1.3831751847560687,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.97336,0.3427567605109515,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.5742908,1.2178424036133582,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.0849123,0.17289125542947753,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.4682496,0.1645193972619131,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800009.446518,0.10830750621092065,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800005.8289673,0.2820222940796095,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.369765,0.1526241142743501,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.1610773,1.4948150034926073,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.2470977,0.19937680916838874,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800012.007639,0.12334954045523999,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800004.8611848,0.17711644969139023,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800004.9485953,0.1520054614594151,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.039227,0.2909116565476855,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.828158,0.11608230066688328,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.2406893,1.9694652961875516,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800004.9008439,0.13066880182169413,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800005.2998247,0.31163859774680813,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.5682466,1.4099903057066918,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.198514,0.49482605807407637,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800006.1176414,0.24580685096615357,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.1875358,0.45299773394956566,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800005.233922,0.23365182458562544,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800007.743245,0.5808731838121654,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.1743658,0.14166841950858272,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.5669515,0.22998404929279925,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.3614383,0.10612045641355979,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.407404,0.1882873208969467,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.9502227,0.849373664924365,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.2280052,0.9236125683844298,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.791077,0.27244432693313875,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.1529229,0.6950183329019778,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.0129607,0.3585589656058893,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.548552,0.7529009417851128,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800009.9339354,0.10731093602091735,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.5066454,2.4396454597029216,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800005.615198,0.16750001048393431,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.1525311,0.13129339654402591,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800004.1594508,0.1727903995475647,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.848521,0.403972406395651,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.8487139,2.8825639563399132,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.4082792,0.16270814373266806,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.2588463,0.37393031386660186,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800005.9960022,0.29993587782490777,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800007.1621432,0.4583188484793862,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.0366206,1.208517438677428,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800004.484519,0.10264061118750863,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800011.9181662,0.28450281393972515,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.4289494,0.34976419677819925,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.8518238,0.14701324360387857,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.5949736,0.7747647264263781,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.6517205,0.13473467897590888,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.6454685,0.10183994011282137,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.1936247,0.2059223542364444,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800007.3211296,0.13940360753756112,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.2029767,0.10386783097645275,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.9681516,1.0555641560222608,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800004.8922458,0.22598665531001114,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.2091458,0.33460660158219424,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.219501,0.11630506037897503,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.0857491,0.7177561439412041,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.4220057,0.13822216463753134,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800008.8188605,0.1456359069051363,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800006.6241684,0.4479196950522331,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.0119653,0.10438752139253582,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800020.9871793,0.17197337595911488,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.6375792,0.2695813474414298,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800007.7849102,0.11421938886345895,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800001.0783334,0.150317071393563,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800004.7383425,0.11662732272660672,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.3603842,0.10555951337752963,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800003.4242823,0.10531692068288788,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.526271,0.289882779635928,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.2191522,0.17437968346918054,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.036398,0.11759640760032551,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.598856,0.1070131145315044,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.28901,1.326000922480618,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.393999,0.15462182289647158,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800002.797804,0.4505756052946662,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800006.1466918,0.28397120933920644,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
1683800000.431771,0.2089668108064604,GRB230512A,0.89,1683800000.0,42.0,0.00015,3.6e-05
