ENERGY,TIME,RA,DEC
447.86728,275632503.1498404,4.8058496,-69.49654
813.9925,275632507.57989246,6.64038,-75.3476
1168.4629,275632513.1206842,11.660978,-74.5906
383.60715,275632526.337557,9.043947,-71.69256
658.1465,275632530.898545,16.622095,-77.72418
358.4488,275632541.4378022,0.9103979,-78.249596
814.5199,275632549.1711341,15.140439,-77.05926
941.5927,275632558.15840477,8.325821,-75.54763
338.97375,275632558.9880723,24.182486,-73.996475
326.35593,275632562.31867105,1.3406589,-76.72008
2014.594,275632565.5121399,3.6055865,-68.909386
1251.4395,275632566.0131272,17.127943,-76.08071
555.7804,275632570.8142327,7.484155,-77.96339
421.6021,275632576.08724487,9.319001,-70.91953
1160.8774,275632584.8211519,14.193243,-73.58534
624.25476,275632587.34429586,5.601736,-72.35625
915.13025,275632594.44037855,18.407,-77.255646
165.98286,275632595.40418947,16.049168,-75.33846
211.45848,275632595.43163866,15.064836,-74.80694
464.72418,275632597.42618734,16.609068,-77.34733
204.72658,275632602.59392023,10.664169,-76.0165
290.34998,275632605.85052705,11.508495,-71.394356
575.2841,275632613.64356476,16.995481,-74.95408
250.40257,275632614.6019935,24.762672,-73.856606
397.66296,275632617.35157126,17.860447,-75.95376
950.91205,275632626.2772226,1.9590647,-75.13046
828.86884,275632635.20003575,7.5403156,-70.65822
116.56136,275632640.29683745,27.212112,-75.174706
283.50146,275632640.5795951,4.931537,-77.21454
747.8944,275632642.4065202,20.666721,-74.47977
858.37775,275632643.05415946,16.4359,-77.06535
167.43393,275632644.31700003,9.473303,-74.90211
475.68225,275632644.68509144,15.68108,-77.407425
879.2736,275632648.7490727,28.783796,-74.67801
571.0771,275632651.38869333,21.859123,-74.70992
2212.1882,275632651.9118997,20.787443,-72.20411
669.15155,275632656.6027379,15.940068,-76.52407
159.86148,275632666.3428124,14.483594,-74.797806
2305.7014,275632666.8348697,3.6182327,-78.11503
377.77982,275632674.2309387,6.482342,-76.3911
148.4292,275632674.8141912,22.237562,-77.19125
1907.4581,275632674.8981436,23.366016,-75.13956
219.52829,275632680.866638,11.128511,-72.3532
152.19954,275632691.9750757,10.644331,-71.28905
284.5569,275632706.0038141,28.493786,-73.42754
416.15448,275632708.53252906,20.822771,-74.38082
3178.8264,275632718.1572941,29.670448,-74.509415
150.13461,275632720.7058097,31.749323,-73.35032
375.49622,275632724.43879706,9.255289,-70.78905
479.4722,275632731.3094928,21.302925,-73.556755
405.07095,275632736.79951894,23.661194,-74.88543
133.31708,275632740.04940623,11.81157,-74.525215
140.97716,275632743.2246248,13.353015,-76.74338
1468.0096,275632759.8282094,23.032536,-73.102905
632.4874,275632760.1427811,18.64564,-72.42703
175.58699,275632767.73260456,4.758719,-72.45928
227.87453,275632780.7517334,20.324524,-73.51694
365.72998,275632814.31701726,30.292547,-74.320984
307.53928,275632870.6057276,31.531458,-75.06654
253.05048,275632883.8234093,5.068759,-77.98314
162.07329,275632893.9547108,31.896542,-73.702034
1012.404,275632912.44653106,2.3443305,-76.85733
389.40695,275632925.1789621,0.45683274,-74.49325
528.47504,275632937.2028769,27.221968,-73.65478
424.1761,275632949.4316496,16.04455,-71.92913
108.70534,275632963.04722774,10.774339,-73.2285
1477.016,275632988.35491914,31.610226,-73.24694
360.01862,275632990.86821043,22.708128,-74.759834
431.33823,275633016.7730032,0.24523059,-77.407715
706.1505,275633022.2902106,24.988714,-76.3235
261.24152,275633030.18465316,20.247498,-76.37549
466.82532,275633033.74180657,13.27678,-71.540344
986.5579,275633044.49006593,28.167635,-76.494995
741.1846,275633051.82972956,19.30032,-72.33578
406.65167,275633097.27764195,25.979548,-73.052185
397.53552,275633156.1964418,19.64104,-76.95808
403.36188,275633179.3233691,7.834332,-73.94671
443.47067,275633287.7965678,18.44036,-75.654945
919.5531,275633295.9155044,29.204706,-74.58635
155.32367,275633298.2681099,17.227268,-75.89278
137.01642,275633302.62841535,28.473064,-73.444534
112.55148,275633305.2843726,12.357634,-74.18423
851.4445,275633333.2152132,31.912441,-74.30561
160.28357,275633361.9295253,29.10636,-75.92887
416.13477,275633371.5183726,24.910004,-72.99008
233.13426,275633383.8680444,28.409477,-74.94054
365.15186,275633408.3782402,21.443033,-72.57732
184.21898,275633408.768197,7.196252,-76.33546
222.16957,275633413.78828025,25.263638,-75.54493
115.555244,275633436.6888728,14.485814,-76.07956
243.16278,275633451.07651854,29.081835,-75.801384
1032.5112,275633463.12447715,31.92745,-73.76207
131.63565,275633495.7039112,9.227809,-78.39965
226.05669,275633529.8872086,10.863917,-75.16036
269.58972,275633584.9117549,22.21771,-77.055664
1250.4951,275633588.21660334,31.599733,-74.85807
247.96538,275633610.6426493,29.520477,-74.406944
394.80582,275633701.3425636,1.0462406,-71.21451
344.8139,275633745.56053495,32.470108,-73.647484
226.22208,275633767.93113923,11.343733,-75.686
350.1933,275633808.5918419,20.229998,-76.73951
140.5069,275633870.3812423,24.930584,-74.705414
1015.59955,275633871.1570175,21.413197,-77.05689
595.3059,275633872.68440175,22.818447,-75.36879
228.41286,275633876.9072237,6.0330853,-77.65199
405.64575,275633878.6072516,11.757121,-77.5533
483.2893,275633917.74935895,20.986755,-76.26245
430.2979,275633920.22488856,30.235413,-75.46971
474.40945,275633930.4731972,29.368052,-75.84646
765.2485,275633931.19506913,15.7104,-73.33538
677.5948,275633944.3768809,29.007378,-74.442474
136.93217,275633956.52068317,6.7123327,-75.687416
470.99655,275633956.8848009,3.8207438,-71.96007
1272.0721,275633961.77542883,1.1195071,-71.09047
236.72723,275633966.88824916,18.358818,-71.91367
935.4678,275633968.1275851,16.189783,-75.75456
2514.2058,275633973.8341881,12.640551,-75.18467
203.32224,275633982.1820964,28.99209,-76.50416
333.57687,275634009.7437039,4.3388834,-73.997955
196.24872,275634015.6937056,0.65465194,-71.58835
2996.2415,275634026.8511623,20.641956,-73.60344
1086.0808,275634041.38429284,9.097114,-73.92388
1329.773,275634042.8878019,24.073772,-73.124626
566.62286,275634048.30065775,18.955683,-73.99057
3012.7793,275634061.95873207,12.159432,-72.33453
335.89642,275634117.63904345,13.091184,-72.51734
558.2925,275634122.31949276,0.072506644,-69.11074
233.22748,275634137.8868525,12.4621725,-72.9721
149.9588,275634182.61166435,3.488472,-69.16261
106.73272,275634551.240411,4.459107,-71.08296
120.50402,275635248.05204254,14.1145115,-76.58469
141.02849,275635982.3109981,8.623874,-75.013855
2649.4026,275637352.9078944,0.23194583,-68.26198
1143.891,275637519.4712826,15.176633,-71.43905
440.513,275637797.53988075,0.90274453,-78.606224
124.58847,275638105.57265586,0.26856467,-71.42598
411.7929,275638122.6124927,11.317989,-78.403656
179.43393,275638126.17070293,8.7491045,-71.7312
425.2946,275638142.9143366,9.360239,-76.15346
198.56369,275638154.63326883,3.9044447,-77.12734
114.29088,275638159.7203226,9.806865,-72.4202
180.07729,275638160.8026487,7.298607,-78.26782
173.52611,275638162.44455624,1.2544439,-76.87297
743.27216,275638166.95589775,1.5573702,-74.46134
188.80571,275638167.7383186,10.443564,-77.63402
144.50522,275638174.4462185,17.943506,-75.06899
650.12006,275638182.92944735,3.1971667,-74.875305
162.93874,275638183.7965456,11.313297,-74.6295
202.3869,275638184.72201324,7.3232727,-77.50816
201.66458,275638189.81890625,1.0419273,-69.96599
1375.8756,275638194.64160395,4.7415977,-76.44526
435.88953,275638194.92585176,3.563483,-71.362526
564.052,275638195.2218622,1.2025788,-73.13554
311.50757,275638195.2608623,2.685001,-77.96794
676.20776,275638201.2446184,2.438184,-73.47744
719.0255,275638202.2323194,0.8077966,-69.99544
361.14334,275638202.82510054,4.303084,-69.02963
1501.408,275638203.93885744,3.518284,-72.62903
236.14107,275638204.28715014,1.3140969,-68.77096
114.5704,275638206.9491073,2.8297749,-73.49144
678.2419,275638208.2328251,0.897747,-72.96737
308.35272,275638208.98089385,0.4993428,-70.58752
694.28015,275638209.41095823,3.535331,-73.59324
1471.6279,275638210.2307849,1.5717276,-72.568596
152.24762,275638215.5962657,5.2046447,-74.799835
270.59018,275638217.67593485,8.133865,-77.35932
109.89355,275638218.4470073,13.67471,-77.001335
359.0884,275638221.0997064,2.1085134,-69.840256
605.9732,275638225.4433962,5.9256845,-71.793175
3094.4868,275638230.33648944,0.28097853,-77.228966
186.14305,275638230.4326147,4.9116936,-71.67361
362.7381,275638230.70440143,8.228627,-74.52011
1333.2017,275638232.1746642,9.465676,-74.06493
756.24347,275638235.5389578,2.3501775,-75.062584
448.6345,275638237.2750495,3.5862625,-76.77474
139.19179,275638238.6352008,8.127384,-77.71854
523.22125,275638245.10587716,12.961011,-78.29372
511.73544,275638247.58043593,10.517854,-75.97616
125.05116,275638249.14532226,4.345742,-72.83398
291.08444,275638249.49824464,5.4381456,-73.626175
141.26627,275638250.66463685,8.51773,-76.76022
439.35074,275638251.24482495,4.950542,-73.37848
384.86978,275638251.489055,5.502553,-76.10813
173.79665,275638252.0891534,4.053205,-75.38681
254.34537,275638252.3970727,9.212374,-72.224014
181.50372,275638252.8719688,15.603018,-72.81602
251.86984,275638253.3775546,9.083663,-71.31517
808.7138,275638253.96815914,5.1567926,-71.39292
226.07013,275638255.52358097,0.14940399,-75.3014
252.68077,275638255.94246054,13.283882,-74.993324
841.99756,275638257.3741923,2.1747143,-68.70496
166.65186,275638258.24337345,0.6271274,-69.34783
170.05588,275638258.71671414,6.2395983,-74.366585
228.7506,275638260.0157227,18.769335,-75.40492
557.998,275638260.68642896,0.8903652,-70.83989
2164.1416,275638260.8876529,3.6706781,-76.51813
2122.9353,275638261.01688033,10.5598755,-73.713005
266.26767,275638262.9246785,5.715058,-74.72826
279.285,275638264.7211522,0.55904865,-70.71031
1070.5437,275638264.98160195,8.095851,-70.30188
588.46765,275638265.30466473,12.565336,-76.43893
741.40796,275638265.3563366,0.5575737,-69.846176
316.59064,275638266.10987926,20.13449,-74.9716
218.85942,275638266.96072596,7.853125,-73.35577
165.07549,275638267.3757345,7.0376687,-76.79954
232.17062,275638267.7708634,5.23292,-76.99106
148.58803,275638268.181015,6.0723376,-76.31732
117.351555,275638268.699042,3.2564232,-76.86986
313.67502,275638268.8288679,2.1635163,-74.8514
1084.6348,275638269.056897,3.552161,-71.02669
245.69922,275638269.18289745,10.542762,-73.222046
1738.0647,275638269.3408098,6.195209,-73.21367
285.97214,275638269.48531497,11.21443,-71.77089
136.27675,275638269.6024576,1.6660391,-72.44874
184.2958,275638270.1157036,21.310686,-75.6118
891.3134,275638270.4076525,12.942612,-77.060974
154.55386,275638270.8249722,22.815544,-75.88376
158.58757,275638271.9428606,15.828819,-76.73469
265.61102,275638272.0852969,10.559191,-76.37533
139.57492,275638274.0678008,4.4880185,-69.225075
234.56114,275638274.3593427,2.0694585,-72.7744
1511.9777,275638274.79355365,6.4010396,-70.10892
367.14743,275638276.8469972,2.4706702,-70.64637
293.6301,275638277.1710782,1.5875286,-68.91053
218.8422,275638281.94403785,14.118405,-77.08972
239.1399,275638283.87947226,21.284271,-72.61689
128.15768,275638285.6314835,5.7443757,-76.859665
807.0878,275638286.27346563,1.2929713,-72.52334
502.23505,275638287.2756024,10.175923,-78.07106
618.33405,275638289.2013763,5.569866,-71.562996
241.46133,275638290.4689287,26.886404,-76.118515
123.82509,275638296.2165369,0.4613021,-73.18391
3321.4705,275638298.25715864,15.9303465,-75.49005
384.10602,275638299.92580867,8.554645,-76.01712
208.61319,275638300.53024024,0.41263273,-73.290764
1192.7781,275638303.9206958,9.757437,-73.20979
410.36682,275638304.24461055,11.832709,-73.613785
180.90166,275638306.13461024,10.324842,-73.773766
1589.8304,275638310.928196,7.341026,-70.26521
193.30464,275638311.39495015,7.6607614,-74.680664
605.77686,275638312.46869504,14.463955,-75.04052
135.48802,275638312.6319419,4.9449315,-74.813225
225.18542,275638313.0307461,5.0049005,-71.472885
452.13794,275638313.4327925,13.842205,-74.9598
109.117294,275638314.45143604,21.085224,-73.15293
408.53314,275638314.7273951,5.862657,-71.477905
484.75906,275638314.7666062,13.125243,-73.15568
340.32373,275638314.83318925,2.0253437,-74.97388
1681.5083,275638314.9412215,3.40538,-70.45713
1181.1654,275638315.3822588,21.875435,-74.99501
175.89757,275638315.4302722,4.366375,-70.66129
265.1112,275638315.6466946,3.8093297,-77.054146
768.4759,275638316.43992436,4.9020777,-76.279274
433.48013,275638319.91767734,3.0893488,-75.276505
263.66452,275638320.0362363,11.993725,-71.896324
155.98717,275638320.8527612,19.158411,-75.96156
465.9247,275638323.22166795,12.777151,-74.49541
147.73927,275638324.0098406,21.075298,-76.409996
142.21223,275638325.4834302,1.9501147,-70.65485
204.42586,275638330.03200835,12.733622,-72.43304
948.3706,275638333.1686195,9.918322,-76.591064
385.52945,275638333.2156513,13.771206,-71.42663
211.6364,275638334.2463984,0.80806696,-67.987915
422.3609,275638334.7949598,17.342745,-72.26869
466.37317,275638336.84546673,15.303996,-73.06136
212.22392,275638337.0060525,7.0545716,-71.55502
140.9382,275638337.83767414,7.577806,-70.64309
312.72702,275638338.5267048,5.4793353,-72.516594
181.1734,275638340.1826996,14.625646,-78.071495
653.33624,275638340.53489614,11.364342,-71.70096
254.79951,275638341.8686559,18.329693,-73.98059
222.66791,275638344.432731,6.255657,-75.54429
171.25142,275638344.6963158,19.25358,-77.251564
297.2197,275638345.15176374,26.112276,-75.29494
261.51413,275638345.23355937,11.771851,-77.272644
517.965,275638345.5135075,11.797609,-72.64032
1154.0043,275638345.55525947,17.472921,-72.866806
101.401726,275638346.0360154,1.4339262,-72.26003
172.88118,275638346.58082026,21.102531,-77.7145
303.26135,275638347.5577742,1.7589204,-77.9628
548.98425,275638348.1854293,6.0311837,-77.8142
364.98764,275638350.41319525,3.00687,-72.03202
2140.9653,275638351.00327325,19.945145,-74.641136
481.24536,275638354.59073776,4.332556,-72.765175
334.24643,275638355.0901474,17.04012,-72.84735
437.52484,275638358.6746044,7.7524753,-71.917564
590.1757,275638359.9279752,16.439749,-73.41169
235.29501,275638360.8276962,19.780102,-75.00849
106.767265,275638362.46416265,3.0909116,-73.72596
1094.9589,275638362.5385666,19.408508,-76.952736
281.44705,275638363.24872494,11.150493,-72.23418
297.9707,275638365.8257441,9.917933,-71.61602
192.98462,275638365.9117807,23.933828,-75.22331
3123.0063,275638366.55382764,17.730553,-76.96115
471.26257,275638366.8187618,1.0864197,-71.2713
434.31546,275638368.22180253,2.886402,-76.86654
231.06639,275638368.47594315,15.189467,-75.86933
400.65915,275638370.0597227,11.362482,-76.77638
466.0405,275638371.1879049,22.665613,-75.55068
338.02798,275638371.2972905,19.461073,-75.28741
116.58548,275638371.60200316,5.3720007,-72.52154
941.9042,275638372.13036287,19.434555,-74.07719
147.96347,275638373.7753796,6.6002216,-74.93621
1901.5548,275638374.9314649,17.870388,-74.48241
105.196945,275638375.49631184,5.1595926,-73.0153
462.44904,275638376.0053014,3.8040586,-69.79515
380.26086,275638377.5280604,26.908157,-74.99024
163.30405,275638378.29727775,14.166567,-76.89632
1014.9751,275638380.59815776,14.322327,-74.97278
175.99869,275638380.673252,25.27962,-76.85563
222.52448,275638384.9793711,0.6883669,-72.20906
316.7456,275638385.4276135,22.75327,-75.3428
263.94016,275638386.6385791,21.41996,-77.37755
537.2552,275638387.47614425,31.609266,-73.404976
952.9188,275638388.69391716,2.9815133,-73.49086
1471.448,275638389.6414605,11.764126,-71.26051
135.8894,275638391.09451205,4.881027,-71.13637
176.6468,275638392.4143196,8.135519,-76.34185
703.8503,275638392.69794047,11.644748,-72.26239
146.36095,275638396.3583101,24.778913,-74.16137
102.77354,275638397.8763671,10.057173,-77.76955
127.71344,275638399.7388792,7.269782,-78.25111
110.5897,275638399.7950237,9.850262,-71.28953
173.88062,275638400.8977712,4.676102,-69.6974
193.49893,275638402.845709,9.817223,-71.84909
174.8443,275638404.72071433,15.8038025,-75.556404
201.13081,275638409.8892387,2.8519845,-76.59831
525.92676,275638410.0830719,10.91547,-73.365746
242.69669,275638410.32695144,13.892131,-75.674255
149.52509,275638411.24060065,7.852737,-78.28042
301.4214,275638411.4735661,24.199389,-72.74061
6609.2905,275638413.14399725,27.39834,-74.862236
242.7382,275638415.53981405,2.6270275,-75.322426
166.3795,275638417.84823316,17.730196,-77.04913
107.301,275638421.8115693,22.279308,-76.154274
416.9646,275638423.2460639,9.132333,-72.56274
392.70383,275638424.3177177,17.88932,-77.66471
367.92838,275638428.74735487,17.004885,-78.051056
168.7744,275638430.8581896,14.858769,-71.37418
280.4509,275638431.2808602,8.121723,-77.54582
328.8239,275638432.14595306,8.067918,-73.41493
132.17139,275638432.3474568,18.606487,-72.446014
603.7681,275638439.15946686,22.727814,-74.80586
221.42221,275638439.5368043,22.690573,-74.481926
370.55814,275638440.74875337,8.996744,-77.56223
472.3169,275638445.91995114,3.6362715,-70.26826
141.20543,275638446.7092651,24.313742,-72.76105
209.955,275638446.8077001,21.125763,-75.94755
227.40526,275638448.04368097,24.954323,-73.90253
1207.36,275638450.277163,23.952547,-75.00385
199.05092,275638453.6574407,8.06953,-74.0184
642.54425,275638456.5130237,27.078766,-76.89702
1305.9971,275638456.892893,12.888412,-72.72029
123.631485,275638456.9981621,8.719651,-77.73841
3707.336,275638457.1045535,5.2883406,-72.56145
1225.7931,275638458.58331543,29.01209,-76.178734
268.5481,275638459.28401756,6.1753407,-69.53004
1009.9951,275638461.34138125,12.680084,-72.638504
518.01245,275638462.91328883,0.9640619,-69.94739
142.02853,275638465.2868597,4.193397,-77.30769
123.54112,275638469.06811994,17.624256,-73.30668
176.0037,275638469.7384166,14.667191,-77.39884
1474.7432,275638470.1035469,26.441507,-76.25094
250.46135,275638474.6028377,17.701077,-74.50184
147.91608,275638476.3210936,30.934488,-73.340355
216.40555,275638476.6569831,17.165375,-74.818665
607.5175,275638477.1612881,8.884492,-78.53212
102.886894,275638480.8776409,6.8726797,-73.00007
164.52426,275638480.9652815,12.886892,-77.812164
260.7707,275638483.8397189,15.940048,-72.33053
248.98856,275638488.7168374,4.401374,-73.297066
116.85337,275638490.16574174,9.921639,-72.014084
151.42952,275638491.5511099,14.317287,-73.31934
229.28244,275638491.9051963,26.100372,-76.47046
814.4635,275638492.3443218,27.799572,-73.1215
120.86333,275638493.6511586,25.036436,-77.07668
1783.6833,275638495.9223487,29.416742,-76.58023
208.72774,275638498.19788104,20.09471,-73.73949
106.9504,275638498.7914743,24.218794,-73.50585
312.18777,275638499.8330111,20.741161,-74.22963
195.49928,275638503.593937,30.394007,-74.08149
220.42668,275638505.89315116,9.716847,-70.99812
1463.5796,275638506.1468704,24.103996,-76.74742
190.43027,275638509.9976985,9.706053,-72.44088
293.41168,275638510.3570042,19.664051,-75.351524
395.90628,275638513.8626705,5.1441827,-72.402435
128.79768,275638514.7130158,5.5098815,-72.220245
130.83002,275638514.73536175,16.740269,-74.42481
179.15569,275638519.39543074,6.45308,-78.28997
158.1784,275638521.3735489,4.999204,-76.89383
149.53926,275638522.5703049,2.8377826,-74.155075
136.55266,275638523.8900574,13.315936,-75.55702
188.83122,275638525.3008089,26.331318,-74.36925
510.0298,275638526.2970777,10.007218,-72.08398
544.33563,275638528.542685,9.977765,-77.33065
105.322136,275638529.8178577,19.668919,-73.648544
273.22922,275638531.90335804,24.362635,-76.07917
